,Official English Name,Debut,Affiliations,Occupations,Status,Birthday,Devil Fruit,Observation Haki,Armament Haki,Conquerers Haki,Origin,Age,Height,Blood Type,Fruit Type,Bounty
873,Saint Manmayer Gunko,1134.0,"['Knights of God', '  World Nobles (Manmayer Family)']",Knight of God,Alive,,1,0,0,0,,80.0,,,Paramecia,
874,Mancherie,717.0,['Tontatta Kingdom'],Princess,Alive,January 28,1,0,0,0,Grand Line,25.0,20.0,X,Paramecia,
875,Marco,234.0,"['Whitebeard Pirates (former)', '  Ninja-Pirate-Mink-Samurai Alliance(disbanded)']",1st Division Commander (former),Alive,October 5,1,1,1,0,Grand Line,43.0,203.0,X,Mythical Zoan,1374000000.0
876,St. Marcus Mars,233.0,"['Five Elders', '  World Nobles']",Co-Head of the World Government (Public),Alive,,0,0,0,0,,,,,,
877,Margarita,483.0,['Egana'],Maid,Alive,,0,0,0,0,,,,,,
878,"Marguerite,Margaret",514.0,['Kuja Pirates'],Pirate,Alive,April 9,0,0,0,0,Calm Belt,16.0,178.0,F,,
879,Mari,906.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
880,Maria Napole,649.0,['Fish-Man Island'],Singer,Alive,,0,0,0,0,Grand Line,,,,,
881,Marianne,117.0,"['New Spiders Cafe', '  Baroque Works  (former)']",Cafe Employee,Alive,April 29,0,0,0,0,North Blue,16.0,145.0,XF,,29000000.0
882,Marie,499.0,"['Saint Charlos', ' Judy']",Slave,Alive,November 2,0,0,0,0,Grand Line,,,,,
883,Marilyn,300.0,['Neutral civilian'],Miss Skypiea (former),Alive,,0,0,0,0,,,,,,
884,Marin,500.0,,Slave,Alive,October 17,0,0,0,0,Grand Line,,,,,
885,Mario,701.0,,,Alive,,0,0,0,0,,,,,,
886,Marlon,1155.0,['Rocks Pirates'],Pirate,Deceased,,0,0,0,0,West Blue,,,,,
887,Marshall D. Teech,223.0,"['Blackbeard Pirates', ' Four Emperors', ' Clan of D. (Davy Family)', ' Seven Warlords of the Sea  (former)', ' Whitebeard Pirates 2nd Division  (defected)']",Pirate,Alive,August 3,1,0,0,0,Grand Line,38.0,344.0,F,Paramecia,3996000000.0
888,Marmieta,436.0,,,Alive,,0,0,0,0,,,,,,
889,Mash,204.0,['Sea Floor'],Holder of the Takoyaki recipe and sauce,Unknown,,0,0,0,0,,,,,,
890,,,,,,,0,0,0,0,,,,,,
891,Masira,219.0,['Saruyama Alliance (Masira Pirates)'],Pirate,Alive,March 4,0,0,0,0,North Blue,23.0,345.0,F,,23000000.0
892,Masked Deuce,552.0,"['Spade Pirates', '  Whitebeard Pirates']",Journalist,Alive,,0,0,0,0,,,,,,
893,Massui,911.0,['Beasts Pirates'],Waiter,Alive,,0,0,0,0,,,,,,
894,Boss,233.0,,Digger,Alive,,0,0,0,0,,,,,,
895,Local Sea Monster,319.0,,Sea King,Unknown,,0,0,0,0,,,,,,
896,Mato,1076.0,,Bartender,Alive,,0,0,0,0,,44.0,,,,
897,Mattryoshesses,905.0,,Princesses of the Roshwan Kingdom,Alive,,0,0,0,0,,,,,,
898,Mattryoshesses,905.0,,Princesses of the Roshwan Kingdom,Alive,,0,0,0,0,,,,,,
899,Mattryoshesses,905.0,,Princesses of the Roshwan Kingdom,Alive,,0,0,0,0,,,,,,
900,Mattryoshesses,905.0,,Princesses of the Roshwan Kingdom,Alive,,0,0,0,0,,,,,,
901,"Eyelashes,Eyelash,Lashes,Matsuge",162.0,['Super Spot-Billed Duck Troops'],Royal Transport,Alive,August 17,0,0,0,0,Grand Line,15.0,190.0,F,,
902,Mouji,755.0,"['Tontatta Kingdom', '  Tontatta Pirates', ' Straw Hat Grand Fleet']",Aide to Princess Mansherry,Alive,,0,0,0,0,,,,,,
903,Maynard,705.0,['Marines'],Vice Admiral,Alive,May 7,0,0,0,0,,,,,,500000000.0
904,Max Marx,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
905,Mayushka,269.0,['Shandia'],Shandia Warrior,Alive,,0,0,0,0,,,,,,
906,McGuy,551.0,['Subordinate of the Whitebeard Pirates'],Pirate,Alive,September 3,0,0,0,0,,,,,,
907,McKinley,241.0,"[""God's Guards""]",Law enforcement official,Alive,,0,0,0,0,,,,,,
908,Meadows,706.0,['Corrida Colosseum'],Gladiator,Alive,,0,0,0,0,,,,,,
909,Mecha-Shark,1061.0,['Vegapunk'],,Unknown,,0,0,0,0,,,,,,
910,Megalo,605.0,['Ryugu Kingdom'],Shirahoshi's pet,Alive,April 8,0,0,0,0,,,,,,
911,Mello,608.0,['Mermaid Cafe'],Dancer,Alive,,0,0,0,0,Grand Line,,,,,
912,Merry,24.0,['Kaya'],Butler,Alive,January 22,0,0,0,0,East Blue,,,,,
913,Gohngeddit Juanpeace,963.0,['Germ Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
914,MichaelHoichael,432.0,['Aunt (Non-Canon)\xa0≠'],Elementary school students (pre-timeskip),Alive,July 18,0,0,0,0,,12.0,,,,
915,Mihal,552.0,"['Spade Pirates,  Whitebeard Pirates']",Teacher (former),Alive,,0,0,0,0,,,,,,
916,Mikazuki,323.0,['Big Helmet Pirates'],Pirate Captain,Alive,February 10,0,0,0,0,,,,,,36000000.0
917,Mikio Itoo,1.0,,,Alive,March 26,0,0,0,0,East Blue,,,,,1000000.0
918,Mikita,110.0,"['New Spiders Cafe', ' Baroque Works (former)']",Cafe Pâtissier,Alive,February 14,1,0,0,0,West Blue,22.0,177.0,XF,Paramecia,7500000.0
919,Miles,649.0,['Fish-Man Island'],Trumpeter,Alive,,0,0,0,0,Grand Line,,,,,
920,Milky,807.0,"['Mokomo Dukedom', ' Guardians ', ' Ninja-Pirate-Mink-Samurai Alliance']",Guardian,Alive,,0,0,0,0,,,,,,
921,Mille Pine,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
922,Milo,717.0,,,Alive,,0,0,0,0,,,,,,
923,Minatomo,,['Easter Egg'],Carpenter,Alive,,0,0,0,0,,55.0,,,,
924,Minatomo,909.0,,Carpenter,Alive,,0,0,0,0,,,,,,
925,Minister of the Left,612.0,['Ryugu Kingdom'],Minister of Ryugu Kingdom,Alive,July 2,0,0,0,0,Grand Line,62.0,435.0,X,,
926,Minister of the Right,612.0,['Ryugu Kingdom'],Minister of Ryugu Kingdom,Alive,April 5,0,0,0,0,Grand Line,55.0,313.0,XF,,
927,Minochihuahua,662.0,['Impel Down'],Jailer Beast,Alive,,0,0,0,0,,,,,,
928,Minokoala,531.0,"['Impel Down', ' World Government']",Jailer Beast,Alive,March 5,0,0,0,0,,,,,,
929,Minorhinoceros,532.0,"['Impel Down', ' World Government']",Jailer Beast,Alive,March 1,0,0,0,0,,,,,,
930,Minoruba,498.0,,Bounty Hunter,Alive,February 18,0,0,0,0,,,,,,
931,Minotaur,525.0,"['Impel Down', ' World Government']",Jailer Beast,Alive,March 4,0,0,0,0,,,,,,
932,Minozebra,533.0,"['Impel Down', ' World Government']",Jailer Beast,Alive,March 7,0,0,0,0,,,,,,
933,Misery,1039.0,['Big Mom Pirates'],Living Weapon,Unknown,,0,0,0,0,Grand Line,,,,,
934,Mishinin Cashable,324.0,,Bull Rental Salesman,Alive,,0,0,0,0,,,,,,
935,Miss Katherina,106.0,['Baroque Works (Millions) (former)'],Bounty Hunter,Alive,March 23,0,0,0,0,East Blue,,,,,
936,Ms. Father's DayMiss Father's Day,205.0,['Baroque Works (former)'],Frontier Agent,Alive,June 21,0,0,0,0,,,,,,
937,Ms. FridayMiss Friday,105.0,['Baroque Works (former)'],Assassin (former),Alive,January 21,0,0,0,0,Grand Line,,,,,
938,Ms. MondayMiss Monday,107.0,['Baroque Works  (former)'],Frontier Agent (former),Alive,January 24,0,0,0,0,Grand Line,,,,,
939,Ms. Mother's Day,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
940,Ms. Saturday,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
941,Ms. Thursday,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
942,Ms. Tuesday,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
943,Miyagi,807.0,"['Mokomo Dukedom', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Doctor,Alive,December 22,0,0,0,0,,,,,,
944,Mizerka,978.0,['Beasts Pirates'],Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
945,Mizuira,391.0,['Ohara'],Civilian,Deceased,,0,0,0,0,,,,,,
946,Mizuuta Madaisky,487.0,['Rumbar Pirates'],Pirate,Deceased,,0,0,0,0,,,,,,
947,Mizuuta Mawaritosky,488.0,['Rumbar Pirates'],Pirate,Deceased,,0,0,0,0,,,,,,
948,Moai,1040.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
949,McTreenald,445.0,['Thriller Bark Pirates'],Wild Zombie,Deceased,,0,0,0,0,,,,,,
950,Mocha,657.0,,,Alive,June 28,0,0,0,0,Grand Line,9.0,692.0,S,,
951,Mochi,274.0,['Angel Island'],,Alive,,0,0,0,0,,,,,,
952,Moda,278.0,"['Revolutionary Army', '  G-2']",Farmer,Alive,June 1,0,0,0,0,,,,,,
953,Mohji,9.0,"['Cross Guild', ""  Buggy's Delivery"", ' Buggy and Alvida Alliance', ' Buggy Pirates']",Pirate,Alive,October 1,0,0,0,0,East Blue,27.0,197.0,S,,
954,Momonga,420.0,['Marines G-1 Branch'],Vice Admiral,Alive,June 6,0,1,1,0,Grand Line,46.0,251.0,F,,500000000.0
955,Momoo,73.0,"['Arlong Pirates (former)', '  Caribou Pirates (former)']",Arlong Pirates' pet (former),Alive,April 9,0,0,0,0,Grand Line,14.0,3600.0,S,,
956,Monda,306.0,['Foxy Pirates (former)'],Pet,Alive,April 3,0,0,0,0,,,,,,
957,Monet,657.0,"['Caesar Clown (espionage)', ' Donquixote Pirates']",Caesar's secretary (Undercover),Deceased,August 27,1,0,0,0,North Blue,,227.0,X,Logia,
958,Mon-ji,807.0,['Mokomo Dukedom'],,Alive,,0,0,0,0,,,,,,
959,Monjiro,926.0,"['Kouzuki Family', '  Ninja-Pirate-Mink-Samurai Alliance']",Samurai,Alive,,0,0,0,0,,,,,,
960,Monkey D. Dragon,100.0,"['Revolutionary Army', '  Clan of D.', ' Freedom Fighters (former)', '  Marines (defected)']",Supreme Commander of the Revolutionary Army,Alive,October 5,0,0,0,0,East Blue,53.0,256.0,F,,0.0
961,Monkey D. Garp,92.0,"['Marines  (semi-retired)', '  Clan of D.']",Vice Admiral,Alive,May 2,0,1,1,1,East Blue,76.0,287.0,F,,3000000000.0
962,Monkey D. Luffy,1.0,"['Straw Hat Pirates', 'Straw Hat Grand Fleet', 'Four Emperors', 'Clan of D.', 'Dadan Family (former)', 'Baratie (temporary, former)', ' Impel Down (former)', 'Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Pirate Captain,Alive,May 5,1,1,1,1,East Blue,19.0,174.0,F,Paramecia (Mythical Zoan),3000000000.0
963,Monster,1.0,['Red Hair Pirates'],Pirate,Alive,October 31,0,0,0,0,East Blue,,,,,
964,"Mont Blanc Cricket,Montblanc Cricket,Monbran Cricket,Mombran Cricket",227.0,"['Saruyama Alliance', ' Mont Blanc Family', ' His original crew (former)']",Pirate,Alive,September 11,0,0,0,0,North Blue,41.0,242.0,S,,25000000.0
965,Mont Blanc Noland,286.0,"['Lvneel Kingdom', ' Mont Blanc Family']",Explorer,Deceased,October 9,0,0,0,0,North Blue,,220.0,S,,
966,Moody,43.0,,,Alive,November 17,0,0,0,0,East Blue,,,,,
967,Moon Isaac Jr.,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
968,Moqueca,906.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
969,Morgan,4.0,"['Marines (153rd Branch)  (former, defected)']",Marine Captain  (former),Alive,April 13,0,0,0,0,,42.0,285.0,XF,,
970,Morgans,860.0,"['World Economy News Paper', ' Underworld']",World Economy News Paper President,Alive,July 14,1,0,0,0,Grand Line,53.0,305.0,XF,Zoan,
971,Morley,904.0,['Revolutionary Army (West Army)'],West Army Commander of the Revolutionary Army,Alive,September 11,1,1,1,0,West Blue,160.0,1253.0,F,Paramecia,293000000.0
972,Mornin,23.0,,Mayor,Alive,October 15,0,0,0,0,East Blue,,,,,
973,Morollon,905.0,,Queen of the Tajine Kingdom,Alive,,0,0,0,0,,,,,,
974,Shaggy,1134.0,,,Alive,,0,0,0,0,,,,,,
975,Mosh,1038.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
976,Motobaro,494.0,['Rosy Life Riders'],Duval's pet,Alive,August 19,0,0,0,0,Grand Line,,,,,
977,Spots,101.0,['Poseidon'],,Alive,,0,0,0,0,,,,,,
978,Mr. Motzel,43.0,,,Alive,September 7,0,0,0,0,East Blue,,,,,
979,Mounbleten,598.0,['Fake Straw Hat Crew'],Pirate,Unknown,January 9,0,0,0,0,East Blue,30.0,294.0,XF,,
980,Mountain God,960.0,['Kouzuki Family'],Retainer,Unknown,,0,0,0,0,,,,,,
981,Mountain Ricky,313.0,['Foxy Pirates (former)'],Pirate,Alive,,0,0,0,0,,,,,,
982,Mouse-Man,915.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
983,Musse,287.0,['Shandia'],Shandia Villager,Deceased,June 3,0,0,0,0,,,,,,
984,Mouthto Mouthyan,961.0,,,Alive,,0,0,0,0,,,,,,
985,Moyle,272.0,['Divine Squad'],Member of the Divine Squad,Unknown,,0,0,0,0,,,,,,
986,Mozambia,234.0,['Marines'],Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
987,Mozu and Kiwi,329.0,['Franky Family  (former)'],Bartenders,Alive,January 7,0,0,0,0,Grand Line,22.0,187.0,F,,
988,Mr. 6,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
989,Mr. 7,190.0,['Baroque Works'],Frontier Agent,Deceased,,0,0,0,0,,,,,,
990,Mr. 7,205.0,['Baroque Works (former)'],Frontier Agent (former),Alive,,0,0,0,0,,,,,,
991,Mr. 9,103.0,['Baroque Works (former)'],Frontier Agent (former),Alive,September 27,0,0,0,0,Grand Line,,,,,
992,Mr. 10,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
993,Mr. 11,128.0,['Baroque Works'],Frontier Agent,Deceased,November 21,0,0,0,0,Grand Line,,,,,
994,Mr. 12,155.0,['Baroque Works (former)'],Frontier Agent,Alive,,0,0,0,0,,,,,,
995,Mr. 13,105.0,['Baroque Works (former)'],Assassin (former),Alive,May 17,0,0,0,0,Grand Line,,,,,
996,Mr. Beans,106.0,['Baroque Works (Millions) (former)'],Bounty Hunter,Alive,February 24,0,0,0,0,Grand Line,,,,,
997,Mr. Love,206.0,"['Baroque Works (Billions) (former)', 'Rebel Army (ruse)']",,Alive,,0,0,0,0,,,,,,
998,Mr. Melow,159.0,['Baroque Works (Billions) (former)'],Bounty Hunter,Alive,,0,0,0,0,,,,,,
999,Mr. Momora,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1000,,,,,,,0,0,0,0,,,,,,
1001,Mr. Shimizu,107.0,['Baroque Works (Millions) (former)'],Bounty Hunter,Alive,December 11,0,0,0,0,Grand Line,,,,,
1002,Notta Magician,536.0,['Impel Down'],Doctor,Alive,,0,0,0,0,,,,,,
1003,Muginn,1128.0,,,Alive,,0,0,0,0,,,,,,
1004,Muegren,966.0,['Roger Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1005,Sawyer Wayback,707.0,,,Alive,,0,0,0,0,,56.0,,,,
1006,Mummy,706.0,,Sorcerer,Alive,,0,0,0,0,,,,,,
1007,Mameemee,79.0,['World Government Orphanage'],Housemother,Alive,November 21,0,0,0,0,East Blue,,,,,
1008,Mjure,223.0,['Bellamy Pirates (former)'],Doctor,Unknown,,0,0,0,0,North Blue,,,,,
1009,Muti,623.0,,,Alive,,0,0,0,0,,,,,,
1010,Nakaiwa,960.0,,,Unknown,,0,0,0,0,,,,,,
1011,Nako,77.0,,Doctor,Alive,July 1,0,0,0,0,East Blue,,,,,
1012,Nami,8.0,"['Straw Hat Pirates', 'Straw Hat Grand Fleet', 'Arlong Pirates  (defected)', 'Ganzack Pirates (movie, former)', 'Golden Lion Pirates (movie, former)', ' Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Navigator,Alive,July 3,0,0,0,0,East Blue,18.0,170.0,X,,366000000.0
1013,Namule,552.0,['Whitebeard Pirates'],8th Division Commander,Alive,July 6,0,0,0,0,Grand Line,,,,,
1014,Nonday,632.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1015,Nangi,988.0,['Beasts Pirates (Numbers)'],,Alive,,0,0,0,0,,,,,,
1016,Napoleon,651.0,"['Big Mom Pirates', '  Rocks Pirates (former)']",,Unknown,December 2,0,0,0,0,Grand Line,38.0,848.0,,,
1017,Nash,899.0,['New Giant Warrior Pirates'],Goldberg's shield,Alive,,0,0,0,0,,,,,,
1018,Nashi,906.0,['Levely'],King,Alive,,0,0,0,0,,,,,,
1019,Natto,164.0,"['Rebel Army (former)', ' Sand-Sand Clan (former)']",Rebel (former),Alive,,0,0,0,0,,,,,,
1020,Nay Mingheim,,['Marines'],Vice Admiral,Alive,,0,0,0,0,,,,,,500000000.0
1021,Needle God,1127.0,,,Alive,,0,0,0,0,,,,,,
1022,Nefeltari Cobra,142.0,"['Arabasta Kingdom', '   Clan of D.']",King of Arabasta,Deceased,February 13,0,0,0,0,Grand Line,48.0,182.0,F,,
1023,Nefeltari D. Lily  Nefertari D. Lily,1084.0,"['Arabasta Kingdom', ' Nefertari Family', ' World Government', '  Clan of D.']",Queen of the Arabasta Kingdom,Deceased,,0,0,0,0,Grand Line,,,,,
1024,Nefeltari Titi,215.0,['Arabasta Kingdom'],Queen of the Arabasta Kingdom,Deceased,,0,0,0,0,,,,,,
1025,Nefeltari Vivi,103.0,"['Arabasta Kingdom (Nefertari Family)', ' Straw Hat Pirates (former)', ' Baroque Works  (double agent)', '  Clan of D.', ' Sand-Sand Clan (former)']",Princess of Arabasta,Alive,February 2,0,0,0,0,Grand Line,16.0,169.0,F,,
1026,Neggy,906.0,['Levely'],Queen of the Gingapore Kingdom,Alive,,0,0,0,0,,,,,,
1027,Maria Onion Bear,133.0,,Housewife,Alive,November 14,0,0,0,0,Grand Line,43.0,,,,
1028,Cat ViperNekomamushi,809.0,"['Mokomo Dukedom', ' Guardians', '  Kouzuki Family', '  Ninja-Pirate-Mink-Samurai Alliance (disbanded)', ' Nine Red Scabbards', '  Roger Pirates (former)', ' Whitebeard Pirates  (former)']",Yakuza Boss,Alive,November 22,0,0,0,0,Grand Line,40.0,522.0,S,,
1029,Nekozaemon,806.0,,,Deceased,,0,0,0,0,,,,,,
1030,Neoki,948.0,['Beasts Pirates'],Waiter,Alive,,0,0,0,0,,,,,,
1031,Neptune,611.0,"['Neptune Family', ' Ryugu Kingdom']",King of the Ryugu Kingdom,Alive,July 3,0,0,0,0,Grand Line,70.0,1220.0,X,,
1032,Nerine,514.0,['Kuja'],Kuja warrior,Alive,December 15,0,0,0,0,Calm Belt,,,,,
1033,Nero,367.0,['CP9  (former)'],Cipher Pol Agent  (former),Unknown,January 26,0,0,0,0,West Blue,20.0,202.0,X,,
1034,St. Imu,1085.0,"['World Government (First Twenty)', '  Nerona Family']",Founder of the World Government,Unknown,,0,0,0,0,,,,,,
1035,Nezumi,69.0,"['Marines', ' Marine 16th Branch']",Marine Captain,Alive,December 12,0,0,0,0,East Blue,34.0,182.0,XF,,100000000.0
1036,Nico Olvia,392.0,['Ohara Archaeologists'],Archaeologist,Deceased,February 6,0,0,0,0,West Blue,,186.0,S,,79000000.0
1037,Nico Robin,114.0,"['Straw Hat Pirates', 'Straw Hat Grand Fleet', 'Baroque Works  (defected)', 'Foxy Pirates (filler, temporary)', 'Ohara Archaeologists (former)', 'Revolutionary Army (former, temporarily)', 'Ninja-Pirate-Mink-Samurai Alliance (disbanded)']",Archaeologist,Alive,February 6,1,0,0,0,West Blue,28.0,188.0,S,Paramecia,930000000.0
1038,Abscondo,398.0,,Citizen,Alive,,0,0,0,0,,,,,,
1039,Nightcrab-Girl,980.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1040,Guppy Mermaid Quintuplets,608.0,,,Alive,,0,0,0,0,Grand Line,,,,,
1041,Nika,1018.0,,,Unknown,,0,0,0,0,,,,,,
1042,"Gyoro, Nin, Bao",449.0,['Thriller Bark Pirates'],Soldier Zombies[citation needed],Deceased,,0,0,0,0,,,,,,
1043,CarrotNinjin,23.0,['Usopp Pirates (disbanded)'],Pretend Pirate (formerly),Alive,February 2,0,0,0,0,East Blue,9.0,127.0,X,,
1044,Ninth,558.0,['Ally of the Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1045,Nitro,651.0,"['Big Mom Pirates', ' Cacao Island']",,Alive,,0,0,0,0,,,,,,
1046,"Domo-kun, Nnke-kun",9.0,,,Alive,January 30,0,0,0,0,,,,,,
1047,Aristocroc,831.0,['Big Mom Pirates'],,Alive,October 17,0,0,0,0,,,,,,
1048,Nodoi Wakan,948.0,['Beasts Pirates'],Waiter,Alive,,0,0,0,0,,,,,,
1049,Nokokuwa Police,978.0,"['Beasts Pirates (Armored Division)', ' Kurozumi Tama']",Shinuchi,Alive,,1,0,0,0,,,,,Artificial Zoan,
1050,Nokotti,936.0,['Beasts Pirates'],Waiter,Alive,,0,0,0,0,,,,,,
1051,Nojiko,70.0,"[""Bell-mère's mikan""]",Mikan Farmer,Alive,July 25,0,0,0,0,East Blue,20.0,170.0,S,,
1052,Nola,255.0,"['Shandia', ' Wagomuland']",,Alive,March 10,0,0,0,0,,419.0,,,,
1053,Stray Fox,598.0,['Fake Straw Hat Crew'],Pet,Alive,April 10,0,0,0,0,East Blue,13.0,103.0,,,
1054,Noriko,940.0,,,Alive,,0,0,0,0,,,,,,
1055,Nori-no Suke,961.0,,Shaman (self-proclaimed),Unknown,,0,0,0,0,,,,,,
1056,,579.0,['Ally of the Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1057,Nubon,711.0,"['Tontatta Kingdom ', ' Tonta Corps', ' Straw Hat Grand Fleet']",Pirate,Alive,,0,0,0,0,,,,,,
1058,Snott Mee,37.0,['Black Cat Pirates'],Shipwright,Deceased,July 18,0,0,0,0,East Blue,,,,,
1059,Nure-Onna,998.0,['Beasts Pirates'],Gifter,Alive,,1,0,0,0,,,,,Artificial Zoan,
1060,Calicoach,842.0,,Steed,Alive,May 28,0,0,0,0,,,,,,
1061,Meormeow Meormani,,,Fashion designer,Alive,,0,0,0,0,,,,,,
1062,Oars,456.0,['Thriller Bark Pirates'],Special Zombie,Deceased,October 4,0,0,0,0,North Blue,,6700.0,F,,
1063,Octopako,203.0,,,Alive,August 5,0,0,0,0,Grand Line,,,,,
1064,Wang Zhi,1155.0,['Rocks Pirates (former)'],Pirate Guru,Unknown,,0,0,0,0,,,,,,
1065,Ohm,241.0,"[""God's Army (former)""]",Priest of Enel  (former),Unknown,March 25,0,1,0,0,Sky Islands,27.0,189.0,XF,,
1066,Oyday,909.0,,,Alive,,0,0,0,0,,,,,,
1067,Oimo,377.0,"['World Government  (defected )', ' Giant Warrior Pirates']",Pirate,Alive,January 6,0,0,0,0,Grand Line,151.0,1600.0,F,,
1068,Oiwa,960.0,,,Unknown,,0,0,0,0,,,,,,
1069,Okame,163.0,['Rebel Army  (former) Sand-Sand Clan (former)'],Rebel (former),Alive,,0,0,0,0,,,,,,
1070,Ryce,224.0,['Hokahoka Pirates'],Pirate ,Alive,,0,0,0,0,,,,,,
1071,Olav,1134.0,['Walrus School'],Student,Alive,,0,0,0,0,,,,,,
1072,Crone Oli,1076.0,['Red Hair Pirates'],Pirate Captain,Alive,,0,0,0,0,,,,,,
1073,Oliva,,['Whitebeard Pirates (former)'],Boss of Port Chibaralta Island (former),Alive,,0,0,0,0,,,,,,
1074,Ohmasa,952.0,['Ninja-Pirate-Mink-Samurai Alliance (disbanded)'],Yakuza boss,Alive,,0,0,0,0,,,,,,
1075,Onigumo,420.0,['Marines'],Vice Admiral,Alive,February 8,0,0,0,0,,,,,,500000000.0
1076,Onimaru,936.0,"['Shimotsuki Family (Shimotsuki Ushimaru)', ' Kouzuki Family (Kawamatsu)']",Warrior Monk,Alive,November 19,1,0,0,0,Grand Line,69.0,428.0,X,Mythical Zoan,
1077,Oran,391.0,,,Deceased,,0,0,0,0,,,,,,
1078,Olombus,704.0,"['Yonta Maria Grand Fleet', '  Straw Hat Grand Fleet', '  Standing Kingdom']",Captain of the Seventh Ship of the Straw Hat Grand Fleet,Alive,June 23,0,0,0,0,Grand Line,42.0,480.0,X,,1.4800000098e+16
1079,Ossamond,552.0,['Spade Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1080,Otohime,621.0,"['Neptune Family', ' Ryugu Kingdom']",Queen of the Ryugu Kingdom,Deceased,January 10,0,1,0,0,Grand Line,,224.0,S,,
1081,Ottoland,329.0,['Franky Family'],Dismantler,Alive,,0,0,0,0,,,,,,
1082,Outlook III,585.0,,Noble,Alive,,0,0,0,0,,,,,,
1083,KozePacky,96.0,['Yes Pirates'],Pirates,Alive,May 27,0,0,0,0,East Blue,,,,,
1084,Pagaya,239.0,,Engineer,Alive,August 17,0,0,0,0,Grand Line,52.0,179.0,F,,
1085,Page One,929.0,"['Yamato', '  Beasts Pirates (Tobiroppo)  (former)']",Shinuchi,Alive,February 10,1,1,1,0,Grand Line,20.0,171.0,X,Ancient Zoan,290000000.0
1086,Palms,553.0,"['His own crew', ' Ally of the Whitebeard Pirates']",Pirate,Alive,March 11,0,0,0,0,,,,,,
1087,Panda ManPandaman,44.0,,Wrestler,Alive,February 29,0,0,0,0,Tibet,0.0,200.0,,,3333333.0
1088,Panda WomanPandawomanmi,517.0,['Easter Egg'],,Alive,February 29,0,0,0,0,Calm Belt,,,,,
1089,Pandora,867.0,['Carmel'],,Unknown,,0,0,0,0,,,,,,
1090,Justy Tinbread,525.0,,,Alive,June 29,0,0,0,0,Grand Line,,,,,
1091,Pansy,515.0,['Kuja'],Warrior,Alive,July 20,0,0,0,0,Calm Belt,,,,,
1092,Papaneel,621.0,,Robber (formerly),Alive,,0,0,0,0,Grand Line,,,,,
1093,Papas,1039.0,['Kid Pirates'],Pirate,Unknown,,0,0,0,0,,,,,,
1094,Pappagu,195.0,"['Criminal brand', ' Takoyaki 8']",Fashion Designer,Alive,September 21,0,0,0,0,Grand Line,31.0,50.0,XF,,
1095,Pert,498.0,['Bonney Pirates'],Fishmonger (former),Alive,,0,0,0,0,South Blue,,,,,
1096,Pasia,501.0,,"Dancer, Slave  (former)",Alive,February 21,0,0,0,0,South Blue,20.0,,,,
1097,Patty,44.0,['Baratie'],Patissier,Alive,March 12,0,0,0,0,East Blue,27.0,204.0,X,,
1098,Paulie,323.0,['Galley-La Company'],Vice President of Galley-La ,Alive,July 8,0,0,0,0,Grand Line,24.0,195.0,S,,
1099,Pavlik,553.0,['Whitebeard Pirates'],Pirate,Alive,,0,0,0,0,,,,,,
1100,Peachbeard,904.0,"['Peachbeard Pirates', ' Blackbeard Pirates']",Pirate,Alive,March 27,0,0,0,0,,,,,,52000000.0
1101,Pearl,54.0,['Krieg Pirates'],Commander of the Krieg Pirates' second unit,Alive,July 11,0,0,0,0,East Blue,23.0,239.0,F,,
1102,Peepley Lulu,323.0,['Galley-La Company'],Dock 1 Foreman,Alive,January 2,0,0,0,0,Grand Line,31.0,206.0,S,,
